course_title,instructor,duration_minutes,views,likes,comments,views_per_day,engagement_rate,platform,course_url,success_label
AI & Machine Learning Roadmap (No Fluff),CodeWithHarry,13.08333333,562805,21891,1363,2800.024876,0.041318041,YouTube,https://www.youtube.com/watch?v=t1h5vHJ0mCQ,1
Ai & ML Roadmap | FREE 😲,Neeraj Walia,1.65,375704,19455,418,2408.358974,0.052895364,YouTube,https://www.youtube.com/watch?v=tiplN2Qc_ws,1
Machine Learning (தமிழில்) in 25 Minutes:  Absolute Beginner Crash Course,AI Coach John (Tamil),24.73333333,7538,325,58,77.71134021,0.050809233,YouTube,https://www.youtube.com/watch?v=adhgNQmPXZU,0
Machine Learning Course FREE (BEST For Beginners) | Intellipaat,Intellipaat,671.35,5081,177,8,89.14035088,0.036410155,YouTube,https://www.youtube.com/watch?v=K__Ot4wE71o,0
AI Full Course 2025 | AI Tutorial for Beginners | Artificial Intelligence Course | Simplilearn,Simplilearn,635.7666667,23059,574,2,329.4142857,0.024979401,YouTube,https://www.youtube.com/watch?v=LGCZ-Fhm48c,0
Machine Learning Full Course (2025) | Machine Learning Course For Beginners | Intellipaat,Intellipaat,625.9666667,35116,713,12,220.8553459,0.020645859,YouTube,https://www.youtube.com/watch?v=G9qYGasRc54,0
First impressions of Andrew Ng’s machine learning course,Mithuna Learns,0.916666667,24960,693,15,22.98342541,0.028365385,YouTube,https://www.youtube.com/watch?v=B3uiPF3LinY,0
AI & ML Explained in Malayalam,Brototype Malayalam,12.08333333,183119,5330,246,374.4764826,0.030450144,YouTube,https://www.youtube.com/watch?v=Qf8QuCFLK68,1
3 Best FREE Machine Learning Courses 2024🔥 | #lmtshorts #shorts,Last moment tuitions,0.866666667,23950,1803,14,34.01988636,0.075866388,YouTube,https://www.youtube.com/watch?v=Fk6TeOHy0aM,0
I Took Google’s FREE ML Crash Course - Honest Review,Michael Hammer,0.966666667,4012,148,3,4.654292343,0.037637089,YouTube,https://www.youtube.com/watch?v=M2UIWj9fq6M,0
Supervised And Unsupervised Machine Learning Full Course - Algorithms With Examples | Simplilearn,Simplilearn,352.6,22226,497,9,12.74426606,0.02276613,YouTube,https://www.youtube.com/watch?v=teWYOMn9Lso,0
💥Best Free AI Courses for Beginners! Must Do Courses for MBA Students☑️#mba #artificialintelligence,MBA Fundas by Sunstone,0.5,1810053,49645,73,3169.970228,0.027467704,YouTube,https://www.youtube.com/watch?v=eXcsSi5y7p0,1
How I'd learn ML in 2025 (if I could start over),Boris Meinardus,16.4,813197,37270,412,2157.02122,0.046338095,YouTube,https://www.youtube.com/watch?v=_xIwjmCH6D4,1
FREE A.I. courses for STUDENTS!!!,Broke Brothers,0.15,1057595,25952,706,1826.588946,0.025206246,YouTube,https://www.youtube.com/watch?v=xA336mSAGkk,1
Python Machine Learning Tutorial (Data Science),Programming with Mosh,49.71666667,3458440,76525,1993,1782.701031,0.0227033,YouTube,https://www.youtube.com/watch?v=7eh4d6sabA0,1
Should you do a PhD in Machine Learning?,Learn Robotics & AI,0.9,107660,1995,27,128.6260454,0.018781349,YouTube,https://www.youtube.com/watch?v=SL4FfHFGf0g,0
Is Andrew Ng’s machine learning course too mathematical?,Mithuna Learns,0.75,159553,5472,139,146.9180479,0.035166998,YouTube,https://www.youtube.com/watch?v=7gIr47cwvyk,1
BEST Course to Start Learning AI in 2025!,Ishan Sharma,0.816666667,118540,6801,26,510.9482759,0.057592374,YouTube,https://www.youtube.com/watch?v=4LsoCqTln1s,1
Python Full Course 2026 | Beginner to Advanced with AI Projects | Saumya Singh,Saumya Singh,35.4,104031,5480,1923,1677.919355,0.071161481,YouTube,https://www.youtube.com/watch?v=s5MJpRBQLgo,0
Learn Machine Learning for FREE in Tamil | Ultimate Course for Beginners,Chill and Grow,252.9333333,142979,4324,201,174.5775336,0.031648004,YouTube,https://www.youtube.com/watch?v=rn8Yp6otAh8,1
What is Machine Learning? | Introduction to Machine Learning,Internshala,0.9,274440,13534,58,223.8499184,0.049526308,YouTube,https://www.youtube.com/watch?v=Rn9OmxLDdXM,1
Machine Learning Certificate Course for Beginners | Free ML Course,Analytics Vidhya,0.483333333,8,2,0,8,0.25,YouTube,https://www.youtube.com/watch?v=CGN4CB5V3s8,0
"My Gift for You 🎁! ₹20,000 Worth of (Data Science with Machine Learning Course) in Tamil",AI Coach John (Tamil),1100.216667,125790,6829,766,1905.909091,0.060378408,YouTube,https://www.youtube.com/watch?v=k6HOBjkUkE4,1
"#1 Machine Learning Specialization [Course 1, Week 1, Lesson 1]",DeepLearningAI,2.75,761268,6917,86,670.7207048,0.009199126,YouTube,https://www.youtube.com/watch?v=vStJoetOxJg,1
New Complete AI/ML Batch | AI Engineering & Data Science | PRIME Batch 🚀,Apna College,18.46666667,345072,12077,2056,4481.454545,0.04095667,YouTube,https://www.youtube.com/watch?v=M7n551ot8oQ,1
Machine Learning Course in Chandigarh | Start Your ML Journey with Experts | @CBitss.,CBitss,0.616666667,10580,32,34,51.6097561,0.006238185,YouTube,https://www.youtube.com/watch?v=WVE7Vs61yM0,0
3 Best FREE Machine Learning Course,Manish Mazumder,0.966666667,36254,2200,29,25.513019,0.061482871,YouTube,https://www.youtube.com/watch?v=fWW8Gc6On_I,0
Become machine learning engineer with FREE courses #machinelearning #softwareengineer #aiengineering,Coursesity,0.3,19359,639,6,72.23507463,0.033317837,YouTube,https://www.youtube.com/watch?v=UfkCREqvlLg,0
Mathematics for Machine Learning [Full Course] | Essential Math for Machine Learning | Edureka,edureka!,106.1666667,387963,9208,79,177.1520548,0.02393785,YouTube,https://www.youtube.com/watch?v=1VSZtNYMntM,1
Reinforcement Learning Course - Full Machine Learning Tutorial,freeCodeCamp.org,235.45,1052342,10315,251,432.7064145,0.010040462,YouTube,https://www.youtube.com/watch?v=ELE2_Mftqoc,1
A Gentle Introduction to Machine Learning,StatQuest with Josh Starmer,12.75,1443350,23476,1064,555.1346154,0.017002113,YouTube,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1
Top 3 books for Machine Learning,CampusX,0.983333333,198438,11779,74,165.0898502,0.059731503,YouTube,https://www.youtube.com/watch?v=ESTydJQ-SuU,1
Introduction To Machine Learning ll Machine Learning Course Explained With RealLife Examples (Hindi),5 Minutes Engineering,12.01666667,1255392,22167,379,498.7651967,0.017959331,YouTube,https://www.youtube.com/watch?v=Y4qO9unerGs,1
Deep Learning Crash Course for Beginners,freeCodeCamp.org,85.65,1112128,23969,354,559.4205231,0.021870684,YouTube,https://www.youtube.com/watch?v=VyWAvY2CF9c,1
Top Skill to Learn in 2025 🔥,CodeWithHarry,1,737118,58568,423,1806.661765,0.080029249,YouTube,https://www.youtube.com/watch?v=tmscF9Kn98o,1
what is Artificial intelligence & Machine Learning 🔥 Explanation  தமிழ் #ai,TriggerUP Academy ,0.65,85833,0,7,122.969914,8.16E-05,YouTube,https://www.youtube.com/watch?v=9fITt_559yE,0
AI and Machine Learning Full Course 2026 | AI Tutorial for Beginners | AI Training | Simplilearn,Simplilearn,656.6666667,5831,117,1,62.03191489,0.020236666,YouTube,https://www.youtube.com/watch?v=1rj3X5P6qGk,0
Mathematics for Machine Learning Tutorial (3 Complete Courses in 1 video),My Lesson,566.25,518425,18610,187,321.4042157,0.036257897,YouTube,https://www.youtube.com/watch?v=0z6AhrOSrRs,1
Scikit-Learn Course - Machine Learning in Python Tutorial,freeCodeCamp.org,174.4166667,519116,9087,200,256.3535802,0.017890028,YouTube,https://www.youtube.com/watch?v=pqNCD_5r0IU,1
Mathematical Foundations of Machine Learning (Course Intro Video),Jon Krohn,1.966666667,4811,70,5,3.117952041,0.015589275,YouTube,https://www.youtube.com/watch?v=qhLo19EIA4g,0
AI Engineer Roadmap | How I'd Learn AI in 2026,codebasics,65.93333333,199750,2848,286,4076.530612,0.015689612,YouTube,https://www.youtube.com/watch?v=zwUSZD3t_BU,1
Day 6 : 🤖 Machine Learning vs Deep Learning: What's the Difference? 🧠 #shorts #EMC #tech,Error Makes Clever,0.75,133914,10120,148,171.4647887,0.076676076,YouTube,https://www.youtube.com/watch?v=FZmR_m0KuC8,1
"AI & ML Jobs in 2025–2029: High-Paying Roles, Skills & Career Paths Explained",Scaler School of Technology,0.616666667,919358,20695,74,4714.65641,0.022590764,YouTube,https://www.youtube.com/watch?v=UN4hwsZ_z9Q,1
Machine Learning Full Course with Scikit‑Learn | Math + Python + AI | Part-2 | Sagar Chouksey,Coding With Sagar,156.85,62592,2474,586,456.8759124,0.048888037,YouTube,https://www.youtube.com/watch?v=Eky8CZXapBQ,0
Stanford CS229: Machine Learning - Linear Regression and Gradient Descent |  Lecture 2 (Autumn 2018),Stanford Online,78.28333333,1814826,19282,462,867.5076482,0.01087928,YouTube,https://www.youtube.com/watch?v=4b4MUYve_U8,1
Machine Learning Full Course (2025) | Machine Learning Course FREE | Intellipaat,Intellipaat,693.9333333,21260,580,34,115.5434783,0.028880527,YouTube,https://www.youtube.com/watch?v=ybhnBFvYryQ,0
Machine Learning With Python Full Course | Machine Learning Tutorial For Beginners | Simplilearn,Simplilearn,494.95,12535,343,3,77.85714286,0.027602712,YouTube,https://www.youtube.com/watch?v=SIyTpBNbKAo,0
Machine Learning basics explained in Tamil | Machine Learning என்றால் என்ன? | Karthik's Show,Karthik's Show,12.73333333,65419,2476,110,50.32230769,0.0395298,YouTube,https://www.youtube.com/watch?v=-h4tNBsceWs,0
AI Engineer Complete RoadMap for 2025 | from basics to AI/ML Advanced,Apna College,17.83333333,1033936,38243,2008,9754.113208,0.038929876,YouTube,https://www.youtube.com/watch?v=t9MJ1gxcJ4w,1
MIT Introduction to Deep Learning | 6.S191,Alexander Amini,69.43333333,882898,21065,393,2838.900322,0.024304053,YouTube,https://www.youtube.com/watch?v=alfdI7S6wCY,1
Unsupervised Learning: Crash Course AI #6,CrashCourse,12.58333333,205546,4697,80,89.29018245,0.02324054,YouTube,https://www.youtube.com/watch?v=JnnaDNNb380,1
5 FREE Ai Courses 🤩✅ Learn Ai for beginners ✅ #ai #aicourses #learnai,Raj Photo Editing and Much More,1.033333333,158848,11171,264,863.3043478,0.071987057,YouTube,https://www.youtube.com/watch?v=bABnQceCuQA,1
MLOps Course – Build Machine Learning Production Grade Projects,freeCodeCamp.org,181.05,499350,7814,189,651.8929504,0.016026835,YouTube,https://www.youtube.com/watch?v=-dJPoLm_gtE,1
"#1 Machine Learning Specialization [Course 1, Week 1, Lesson 1]",DeepLearningAI,2.75,761268,6917,86,670.7207048,0.009199126,YouTube,https://www.youtube.com/watch?v=vStJoetOxJg,1
MLOps Course – Build Machine Learning Production Grade Projects,freeCodeCamp.org,181.05,499350,7814,189,651.8929504,0.016026835,YouTube,https://www.youtube.com/watch?v=-dJPoLm_gtE,1
Machine Learning Full Course with Scikit‑Learn | Math + Python + AI | Part-2 | Sagar Chouksey,Coding With Sagar,156.85,62592,2474,586,456.8759124,0.048888037,YouTube,https://www.youtube.com/watch?v=Eky8CZXapBQ,0
"AI & ML Jobs in 2025–2029: High-Paying Roles, Skills & Career Paths Explained",Scaler School of Technology,0.616666667,919358,20695,74,4714.65641,0.022590764,YouTube,https://www.youtube.com/watch?v=UN4hwsZ_z9Q,1
The #1 Machine Learning Course for Complete Beginners | Start Your AI Journey,Coursera,0.966666667,1277,26,2,14.51136364,0.02192639,YouTube,https://www.youtube.com/watch?v=O-bKsDlqspw,0
Python for AI - Full Beginner Course,Dave Ebbelaar,315.5166667,240641,7758,638,3008.0125,0.034890148,YouTube,https://www.youtube.com/watch?v=ygXn5nV5qFc,1
AI And Machine Learning Full Course | Artificial Intelligence & Machine Learning Course |Simplilearn,Simplilearn,588.5,333094,7599,93,195.7074031,0.02309258,YouTube,https://www.youtube.com/watch?v=wnqkfpCpK1g,1
Best Programming Language For AI in 2024 | Intellipaat #Shorts #AI #Python,Intellipaat,0.216666667,1216778,18390,79,2419.04175,0.015178611,YouTube,https://www.youtube.com/watch?v=soS0-OaFmls,1
How To Learn Math for Machine Learning FAST (Even With Zero Math Background),Marina Wyss - AI & Machine Learning,12.15,207270,11392,329,558.6792453,0.056549428,YouTube,https://www.youtube.com/watch?v=KgolhE7p-KY,1
Free Online Courses- AI Courses | Artificial Intelligence | Machine Learning | Data Science  #shorts,LeapScholar - Study Abroad Expert,0.2,481300,9445,78,592.7339901,0.019785996,YouTube,https://www.youtube.com/watch?v=BNSvxqjTot0,1
Machine Learning with Python | Machine Learning Tutorial for Beginners | Machine Learning Tutorial,Great Learning,636.5166667,1389192,34243,916,644.038943,0.025308957,YouTube,https://www.youtube.com/watch?v=RnFGwxJwx-0,1
AI-ML Engineering Vs Computer Science Engineering which one would you choose?,CareerGuide.com,0.75,1876825,47305,669,8937.261905,0.025561254,YouTube,https://www.youtube.com/watch?v=EKkNJvxt_aE,1
AI Engineering in 76 Minutes (Complete Course/Speedrun!),Marina Wyss - AI & Machine Learning,76.05,345367,11862,481,1224.705674,0.035738794,YouTube,https://www.youtube.com/watch?v=JV3pL1_mn2M,1
How I Landed My First Machine Learning Internship,Sreemanti Dey,10.51666667,86788,5286,445,628.8985507,0.066034475,YouTube,https://www.youtube.com/watch?v=h0hVkfD_omk,0
How to Learn AI & Machine Learning in 2026 | Full Roadmap,Harshit Trehan,12.65,7049,473,43,2349.666667,0.073201873,YouTube,https://www.youtube.com/watch?v=jOaRKBMYqFM,0
Machine Learning Foundations Course – Regression Analysis,freeCodeCamp.org,573.4833333,156746,5081,125,159.6191446,0.033212969,YouTube,https://www.youtube.com/watch?v=2IZKK3pJQjg,1
The PERFECT Machine Learning Engineer Roadmap for 2026 (You Don't Need Another),Akber Shaikh,10.68333333,253580,14485,737,1604.936709,0.060028393,YouTube,https://www.youtube.com/watch?v=8_Bx7HRo_ms,1
"Machine Learning सीखने से पहले, ये 👆जरूर सीखे#shorts #ytshorts #ai #ml #education",Gate Smashers,0.45,33373,929,10,38.62615741,0.028136518,YouTube,https://www.youtube.com/watch?v=m40LhPy8Q8E,0
Artificial Intelligence Full Course | Artificial Intelligence Tutorial for Beginners | Edureka,edureka!,292.85,4755161,89442,989,1970.642768,0.019017442,YouTube,https://www.youtube.com/watch?v=JMUxmLyrhSk,1
Machine Learning Roadmap 2025 - What Skills Should You Learn First?,Marina Wyss - AI & Machine Learning,11,58523,2981,105,330.6384181,0.052731405,YouTube,https://www.youtube.com/watch?v=lU12aoer3Mk,0
When ChatGPT Took The Machine Learning Interview!!😱💫,Brototype Malayalam,1,262680,12075,60,590.2921348,0.046196894,YouTube,https://www.youtube.com/watch?v=xs2YYALE9Qo,1
ML Foundations for AI Engineers (in 34 Minutes),Shaw Talebi,34.83333333,291164,9863,186,1203.157025,0.034513195,YouTube,https://www.youtube.com/watch?v=BUTjcAjfMgY,1
All Machine Learning Models Clearly Explained!,AI For Beginners,22.38333333,409561,13270,186,1204.591176,0.032854691,YouTube,https://www.youtube.com/watch?v=0YdpwSYMY6I,1
Lec-2: Supervised Learning Algorithms | Machine Learning,Gate Smashers,8.833333333,473893,7913,96,545.9596774,0.01690044,YouTube,https://www.youtube.com/watch?v=LKlOH8OLLcw,1
Detailed Roadmap for Machine Learning | Free Study Resources | Simply Explained,Apna College,14.98333333,1572643,57682,1295,938.3311456,0.037501836,YouTube,https://www.youtube.com/watch?v=1vsmaEfbnoE,1
Machine Learning Engineer Salary | Machine Learning Roadmap | ML Engineer Salary |ML Engineer Skills,upGrad,1.216666667,207323,7694,67,664.4967949,0.037434342,YouTube,https://www.youtube.com/watch?v=r0l_yD7guYc,1
FREE Courses by Google 2025 #shorts #google,CodeHype,0.166666667,707609,17158,173,1814.382051,0.02449234,YouTube,https://www.youtube.com/watch?v=ySXPDAgxDas,1
Machine Learning Crash Course: Intro & What's New,Google for Developers,1.916666667,183515,1150,16,361.9625247,0.006353704,YouTube,https://www.youtube.com/watch?v=SAUeGtyLsrk,1
"Complete Statistics for Machine Learning, Data Science in Tamil 2025",AI with Thiru,122.3,7670,348,47,98.33333333,0.051499348,YouTube,https://www.youtube.com/watch?v=FY0x3jN0Azs,0
Self-Driving Car with JavaScript Course – Neural Networks and Machine Learning,freeCodeCamp.org,152.6666667,2187675,31228,1483,1636.256545,0.014952404,YouTube,https://www.youtube.com/watch?v=Rs_rAxEsAvI,1
Ai & ML सीखो फ्री में | FREE AI/ML Courses in 2025 | Complete Roadmap,FzFact,16.8,15853,628,27,214.2297297,0.041317101,YouTube,https://www.youtube.com/watch?v=3vKsL7BidWg,0
AI Engineer Complete RoadMap for 2025 | from basics to AI/ML Advanced,Apna College,17.83333333,1033936,38243,2008,9754.113208,0.038929876,YouTube,https://www.youtube.com/watch?v=t9MJ1gxcJ4w,1
Complete Machine Learning Course in 60 Hours - Part 5 | ML Deployment & Deep Learning Use Cases,Siddhardhan,574.4333333,81459,1321,108,69.03305085,0.017542567,YouTube,https://www.youtube.com/watch?v=VaF-M4F3B78,0
"Best Resources, Courses and Books I Used To Land My First Machine Learning Internship",Sreemanti Dey,10.15,22193,1311,156,273.9876543,0.066101924,YouTube,https://www.youtube.com/watch?v=ldP_wAnRnuc,0
AI Engineering की सच्चाई ! 😲 #shorts #ai #jee2026 #aiengineer #aiengineering #iitjee #iit #aijobs,Vedantu JEE Made Ejee,1,291851,13802,117,2040.916084,0.047692144,YouTube,https://www.youtube.com/watch?v=aQFFG8Q_jfI,1
Machine Learning Course | Machine Learning Full Course In 10 Hours | Machine Learning | Simplilearn,Simplilearn,572.2,57352,1093,27,33.79611078,0.019528526,YouTube,https://www.youtube.com/watch?v=YjMAasOOr4g,0
💥BCA AIML vs Data Science🤔Best BCA Specialization 2025? #shorts #bca #aiml #datascience #viral #ai,BCA Fundas by Sunstone,0.966666667,119975,3901,40,249.4282744,0.03284851,YouTube,https://www.youtube.com/watch?v=WxX_MtglFa0,1
Machine Learning in Telugu,PythonLife,0.733333333,7800,306,2,13.58885017,0.039487179,YouTube,https://www.youtube.com/watch?v=9_YQBJh1efQ,0
Machine Learning full course 6 Hours in telugu,PythonLife,339.7333333,379187,9449,304,224.6368483,0.025720818,YouTube,https://www.youtube.com/watch?v=UehuI1w10lg,1
AI And ML Course | Artificial Intelligence And Machine Learning Course | AI ML | Intellipaat,Intellipaat,700.35,74541,1740,20,96.18193548,0.023611167,YouTube,https://www.youtube.com/watch?v=tzzz8w53FV4,0
IIT Hyderabad - AI & machine learning | 12th PASS Course,Engineering 10x,0.35,30580,341,13,137.1300448,0.011576194,YouTube,https://www.youtube.com/watch?v=ysmTcuNMxO8,0
What Is AI? | Artificial Intelligence | What is Artificial Intelligence? | AI In 5 Mins |Simplilearn,Simplilearn,5.466666667,3584834,40985,2852,1466.189775,0.01222846,YouTube,https://www.youtube.com/watch?v=ad79nYk2keg,1
Best Machine Learning Courses on Coursera,Alex The Analyst,6.65,64686,1892,83,36.90017114,0.030532109,YouTube,https://www.youtube.com/watch?v=A4OVjWeVb10,0
Python Machine Learning & AI Mega Course - Learn 4 Different Areas of ML & AI,Tech With Tim,454.2166667,441272,20401,602,197.1724754,0.047596494,YouTube,https://www.youtube.com/watch?v=WFr2WgN9_xE,1
Gen AI Course | Gen AI Tutorial For Beginners,codebasics,199.4333333,1015418,17990,446,1632.504823,0.01815607,YouTube,https://www.youtube.com/watch?v=d4yCWBGFCEs,1
FORMATION MACHINE LEARNING (2019) - ML#1,Machine Learnia,7.533333333,515284,13495,756,215.1498956,0.027656593,YouTube,https://www.youtube.com/watch?v=EUD07IiviJg,1
The #1 Machine Learning Course in Tamil You Need to Succeed FAST | Free Machine Learning Projects,KaaShiv InfoTech,24.73333333,1907,51,3,10.95977011,0.028316728,YouTube,https://www.youtube.com/watch?v=4RUeXjuAEZs,0
AI Engineering Full Course (PyTorch) 2026 UPDATED | Beginner to Advanced | One Shot | Sagar Chouksey,Coding With Sagar,289.9666667,21096,1123,155,3013.714286,0.060580205,YouTube,https://www.youtube.com/watch?v=UqA7bxp7VBk,0
Data Science Course Malayalam | AI Course details | Machine learning with python,ibis Group of Educational Institutions,0.966666667,31571,683,14,113.1577061,0.022077223,YouTube,https://www.youtube.com/watch?v=FosJ9XbYDvQ,0
Machine Learning Full Course 2026 | Machine Learning Tutorial For Beginners | Simplilearn,Simplilearn,700.4833333,16897,346,3,81.62801932,0.020654554,YouTube,https://www.youtube.com/watch?v=JnxUsIeTJsM,0
Data Science Course Malayalam | AI Course details | Machine learning with python,ibis Group of Educational Institutions,0.966666667,31571,683,14,113.1577061,0.022077223,YouTube,https://www.youtube.com/watch?v=FosJ9XbYDvQ,0
Live Day 1- Introduction To Machine Learning Algorithms For Data Science,Krish Naik,105.65,659713,14216,314,459.0904662,0.022024729,YouTube,https://www.youtube.com/watch?v=4UJelID_ICw,1
Part 2 - Supervised Learning | Complete Machine Learning Course for Beginners | Sheryians AI School,Sheryians AI School,161.3,65339,1520,267,308.2028302,0.027349669,YouTube,https://www.youtube.com/watch?v=Lb0JzFtTmBs,0
What I’d Learn Instead of Data Science & ML in 2026,Kedeisha Bryan - Your Data Career Coach,9.4,80856,2126,156,748.6666667,0.028223014,YouTube,https://www.youtube.com/watch?v=biJHe3M4kIU,0
Best Machine Learning Books & Courses to Get a Job,Egor Howell,12.53333333,51619,2297,137,160.8068536,0.04715318,YouTube,https://www.youtube.com/watch?v=6fx4sflgxv4,0
Types of Machine Learning for Beginners | Types of Machine learning in Hindi | Types of ML in Depth,CampusX,27.7,428467,9564,257,243.58556,0.022921252,YouTube,https://www.youtube.com/watch?v=81ymPYEtFOw,1
Harvard CS50’s Artificial Intelligence with Python – Full University Course,freeCodeCamp.org,711.3666667,4353742,120005,1714,4936.21542,0.02795733,YouTube,https://www.youtube.com/watch?v=5NgNicANyqM,1
Reinforcement Learning Full Course | Reinforcement Learning In Machine Learning | Simplilearn,Simplilearn,73.53333333,25090,384,17,14.12725225,0.015982463,YouTube,https://www.youtube.com/watch?v=YUbFQlMXShY,0
IIT Kanpur - Machine Learning and Generative AI Courses ✔️ #iitkanpur #iit #ai #machinelearning,Zarf,0.8,5999,94,19,10.01502504,0.018836473,YouTube,https://www.youtube.com/watch?v=Tp6UNIqECd0,0
Part 3 - Supervised Learning| Classification Algorithms for Beginners | Sheryians AI School,Sheryians AI School,219.6333333,55976,1051,248,273.0536585,0.023206374,YouTube,https://www.youtube.com/watch?v=omGvjpmPDoY,0
Free AI Course| Certification Course on Artificial Intelligence Programming,தடைகளை உடை சரித்திரம் படை,0.5,74681,1088,54,478.724359,0.015291707,YouTube,https://www.youtube.com/watch?v=snUBnYum8fg,0
Machine Learning Full Course In 10 Hours | Machine Learning Full Course For Beginners | Simplilearn,Simplilearn,551.8833333,4178,81,1,154.7407407,0.019626616,YouTube,https://www.youtube.com/watch?v=IhU4hR15CHA,0
I tried 50 AI Courses. Here are Top 5.,Sahil & Sarra,9.183333333,187636,4839,105,1048.24581,0.026348888,YouTube,https://www.youtube.com/watch?v=cB95gevRLrU,1
Artificial Intelligence and its relationship with Machine Learning,Entri Coding മലയാളം ,0.783333333,34276,1751,24,35.15487179,0.051785506,YouTube,https://www.youtube.com/watch?v=hr-1cs4kmEU,0
Btech | Prompt Engineering | Ai | Machine Learning | Engineering Life | Tech Students | Future Of Ai,Sreevidhya Santhosh,1.383333333,28038,974,16,68.38536585,0.035309223,YouTube,https://www.youtube.com/watch?v=FocdAjUdOm4,0
I Tried 39 AI Engineering Courses: Here Are the BEST 5,Marina Wyss - AI & Machine Learning,11.45,253929,8899,239,1715.736486,0.035986437,YouTube,https://www.youtube.com/watch?v=OOO_x3Oh2nE,1
Complete Detailed Roadmap To Learn AI In 2025 With Free Videos And Resources,Krish Naik,24.7,221121,7025,315,1546.300699,0.033194495,YouTube,https://www.youtube.com/watch?v=s3KnSb9b4Pk,1
AI and ML Full Course 2024 for Beginners | Machine Learning Tutorial in Kannada | MicroDegree,MicroDegree ಕನ್ನಡ,352.2166667,33239,965,49,57.90766551,0.030506333,YouTube,https://www.youtube.com/watch?v=KpiSRshpIy0,0
Complete Machine Learning in Hindi,Data Dissection ,648.3,12595,637,52,233.2407407,0.054704248,YouTube,https://www.youtube.com/watch?v=trsyTEA22Gw,0
Types of Machine Learning | Supervised vs Unsupervised Learning,Internshala,1,38827,1330,12,32.03547855,0.034563577,YouTube,https://www.youtube.com/watch?v=jHkV8JAGdok,0
Complete ROADMAP to be TOP AI Engineer in 2025,Nishant Chahar,15.26666667,217540,9157,370,866.6932271,0.043794245,YouTube,https://www.youtube.com/watch?v=LVrQcTfm4pc,1
The Complete Data Science Roadmap (Get Hired in 2025),CodeWithHarry,15.45,814003,28926,1634,3142.868726,0.037542859,YouTube,https://www.youtube.com/watch?v=yBcfzZJ-gS8,1
Machine Learning Engineer Roadmap 2026 | FREE MACHINE LEARNING RESOURCES INCLUDED | Intellipaat,Intellipaat,9.233333333,5339,194,15,76.27142857,0.039145907,YouTube,https://www.youtube.com/watch?v=JMpf-Qw2448,0
Machine Learning Roadmap🚀 By Neeraj Walia,ezCommit,2.966666667,111377,3432,82,342.6984615,0.0315505,YouTube,https://www.youtube.com/watch?v=ORK_e_x1E1c,0
AI & ML Roadmap - Complete Roadmap for Machine Learning + PDF Download📜,CodeWithHarry,8.666666667,746024,27300,981,1227.013158,0.037908968,YouTube,https://www.youtube.com/watch?v=AMxtGWcMYd4,1
AI Basics For Beginners,TechStoriesOfSrinidhi,17.78333333,161997,5305,269,1051.928571,0.034408045,YouTube,https://www.youtube.com/watch?v=8ntLciMsfzo,1
How to Learn AI & Machine Learning in 2025 | Full Roadmap,Harshit Trehan,11.11666667,222994,10009,406,669.6516517,0.046705293,YouTube,https://www.youtube.com/watch?v=_Ah2ww7aHRk,1
#1 Introduction to Machine Learning - Definition & Example |ML|,Trouble- Free,6.4,675631,7035,427,411.970122,0.01104449,YouTube,https://www.youtube.com/watch?v=mNB8NlwhAgg,1
Software Engineer Vs Data Science in 2025 👀 @meglovesdata,Sajjaad Khader,0.533333333,2025850,31387,631,8406.016598,0.015804724,YouTube,https://www.youtube.com/watch?v=d8ob3mdgqBI,1
IIT PACKAGE IN AI & CSE JOBS 🤯 #ai #aitools #techtools #chatgpt #iit #iitbombay #iitkanpur #VED,Gyan Sagar ,0.366666667,288841,0,3,1631.870056,1.04E-05,YouTube,https://www.youtube.com/watch?v=rBOZp5o5bcg,1
Is This The Best Skill to Learn in 2026?,CodeWithHarry,9.4,234015,10505,1041,21274.09091,0.049338718,YouTube,https://www.youtube.com/watch?v=kxRZkJidkMM,1
Machine Learning Full Course for Beginners (2025) | Learn ML for FREE | Intellipaat,Intellipaat,702.85,63716,816,39,364.0914286,0.013418921,YouTube,https://www.youtube.com/watch?v=FP9kL-_k5Ys,0
Stanford CS230 | Autumn 2025 | Lecture 1: Introduction to Deep Learning,Stanford Online,60.28333333,459722,12402,230,4643.656566,0.027477476,YouTube,https://www.youtube.com/watch?v=_NLHFoVNlbg,1
Intro to Machine Learning featuring Generative AI,freeCodeCamp.org,137.1,103193,2622,72,333.9579288,0.026106422,YouTube,https://www.youtube.com/watch?v=tmB5JIX3Lxk,0
What is Data Science? | Completely RoadMap | Simply Explained by Shradha Khapra Ma'am,Apna College,12.6,2137231,75467,2461,2520.319575,0.036462133,YouTube,https://www.youtube.com/watch?v=uIUvpJdYgSA,1
Machine Learning Full Course with Practical (6 Hours) | Become a Machine Learning Engineer in 2023 🔥,WsCube Tech,405.9666667,344768,8710,201,234.8555858,0.025846366,YouTube,https://www.youtube.com/watch?v=O0Ka_nBRtN0,1
Overfitting and Underfitting Explained with Examples in Hindi ll Machine Learning Course,5 Minutes Engineering,9.266666667,679964,22319,421,271.9856,0.033442947,YouTube,https://www.youtube.com/watch?v=ICCA3-7a5bw,1
